"Name","MEDDRA_prefLabel","identical","MEDDRA_ID","url","classified_as","classified_as_ID","classifies","classifies_ID","subclassof","subclassof_ID"
"Mycoplasma test negative","Mycoplasma test negative",TRUE,10078590,"http://purl.bioontology.org/ontology/MEDDRA/10078590",NA,NA,"Mycoplasma genitalium test negative","10078594","Bacteria identification and serology (excl mycobacteria)","10004000"
"Electrocardiogram pacemaker spike","Electrocardiogram pacemaker spike",TRUE,10057999,"http://purl.bioontology.org/ontology/MEDDRA/10057999",NA,NA,"Pacemaker spike","10052487","ECG investigations","10053104"
"Histone antibody","Histone antibody",TRUE,10059695,"http://purl.bioontology.org/ontology/MEDDRA/10059695",NA,NA,NA,NA,"Autoimmunity analyses","10003828"
"Electrocardiogram PQ interval prolonged","Electrocardiogram PQ interval prolonged",TRUE,10053656,"http://purl.bioontology.org/ontology/MEDDRA/10053656",NA,NA,"PQ interval prolonged","10036470","ECG investigations","10053104"
"Biopsy prostate","Biopsy prostate",TRUE,10004857,"http://purl.bioontology.org/ontology/MEDDRA/10004857",NA,NA,"Aspiration prostatic fluid, Prostatic biopsy, Biopsy of prostate","10057633, 10036942, 10004825","Reproductive organ and breast histopathology procedures","10038601"
"Sucrose intolerance","Sucrose intolerance",TRUE,10042432,"http://purl.bioontology.org/ontology/MEDDRA/10042432",NA,NA,NA,NA,"Sugar intolerance (excl glucose intolerance), Malabsorption syndromes","10042454, 10025480"
"Enamel anomaly","Enamel anomaly",TRUE,10014576,"http://purl.bioontology.org/ontology/MEDDRA/10014576",NA,NA,NA,NA,"Dental surface disorders","10012329"
"Prostatic specific antigen decreased","Prostatic specific antigen decreased",TRUE,10036972,"http://purl.bioontology.org/ontology/MEDDRA/10036972",NA,NA,"Prostatic specific antigen decrease, PSA decreased","10036971, 10056924","Cell marker analyses","10072981"
"Nodular rash","Nodular rash",TRUE,10075807,"http://purl.bioontology.org/ontology/MEDDRA/10075807",NA,NA,NA,NA,"Rashes, eruptions and exanthems NEC","10052566"
"Pterygium","Pterygium",TRUE,10037263,"http://purl.bioontology.org/ontology/MEDDRA/10037263",NA,NA,"Pterygium, unspecified, Central pterygium, Peripheral pterygium, stationary, Double pterygium, Recurrent pterygium","10037265, 10007970, 10034615, 10013612, 10038131","Conjunctival structural change, deposit and degeneration","10010735"
"Provisional tic disorder","Provisional tic disorder",TRUE,10076694,"http://purl.bioontology.org/ontology/MEDDRA/10076694",NA,NA,"Transient tic disorder of childhood","10044404","Neurological signs and symptoms NEC, Tic disorders","10029306, 10043835"
"Loss of personal independence in daily activities","Loss of personal independence in daily activities",TRUE,10079487,"http://purl.bioontology.org/ontology/MEDDRA/10079487",NA,NA,"Activities of daily living impaired","10050954","Disability issues","10057171"
"Dyschromatopsia","Dyschromatopsia",TRUE,10013892,"http://purl.bioontology.org/ontology/MEDDRA/10013892",NA,NA,"Color vision change, Colour vision change","10068914, 10068918","Colour blindness (incl acquired)","10005174"
"Oesophageal motility disorder","Oesophageal motility disorder",TRUE,10072419,"http://purl.bioontology.org/ontology/MEDDRA/10072419",NA,NA,"Esophageal motility disorder","10072420","Gastrointestinal dyskinetic disorders","10017950"
"Periorbital disorder","Periorbital disorder",TRUE,10057425,"http://purl.bioontology.org/ontology/MEDDRA/10057425",NA,NA,NA,NA,"Ocular disorders NEC","10030032"
"Multiple organ dysfunction syndrome","Multiple organ dysfunction syndrome",TRUE,10077361,"http://purl.bioontology.org/ontology/MEDDRA/10077361",NA,NA,"Multi organ failure, Multi-organ failure, Multiorgan failure, Multiple organ failure","10028151, 10028154, 10028162, 10028237","General signs and symptoms NEC","10018072"
"Infantile back arching","Infantile back arching",TRUE,10077276,"http://purl.bioontology.org/ontology/MEDDRA/10077276",NA,NA,NA,NA,"Newborn complications NEC, Musculoskeletal and connective tissue signs and symptoms NEC","10010168, 10027688"
"Ultrasound pancreas normal","Ultrasound pancreas normal",TRUE,10078674,"http://purl.bioontology.org/ontology/MEDDRA/10078674",NA,NA,NA,NA,"Gastrointestinal and abdominal imaging procedures","10017963"
"Administration site nodule","Administration site nodule",TRUE,10075765,"http://purl.bioontology.org/ontology/MEDDRA/10075765",NA,NA,NA,NA,"Skin and subcutaneous conditions NEC, Administration site reactions NEC","10042356, 10057196"
"Cold type haemolytic anaemia","Cold type haemolytic anaemia",TRUE,10009868,"http://purl.bioontology.org/ontology/MEDDRA/10009868",NA,NA,"Cold type hemolytic anemia, Cold agglutinin disease","10054360, 10068863","Anaemias haemolytic immune, Blood autoimmune disorders","10002052, 10003817"
"Flavivirus test negative","Flavivirus test negative",TRUE,10078301,"http://purl.bioontology.org/ontology/MEDDRA/10078301",NA,NA,"Zika virus test negative","10078312","Virus identification and serology","10047490"
"Exposure via skin contact","Exposure via skin contact",TRUE,10071430,"http://purl.bioontology.org/ontology/MEDDRA/10071430",NA,NA,NA,NA,"Pathways and sources of exposure","10073299"
"Product leakage","Product leakage",TRUE,10076232,"http://purl.bioontology.org/ontology/MEDDRA/10076232",NA,NA,NA,NA,"Product physical issues","10069219"
"Anorectal manometry","Anorectal manometry",TRUE,10053474,"http://purl.bioontology.org/ontology/MEDDRA/10053474",NA,NA,NA,NA,"Gastrointestinal function diagnostic procedures","10053099"
"Pedal pulse decreased","Pedal pulse decreased",TRUE,10062993,"http://purl.bioontology.org/ontology/MEDDRA/10062993",NA,NA,NA,NA,"Heart rate and pulse investigations","10053103"
"Joint range of motion measurement","Joint range of motion measurement",TRUE,10075631,"http://purl.bioontology.org/ontology/MEDDRA/10075631",NA,NA,NA,NA,"Physical examination procedures and organ system status","10071941"
"Genital blister","Genital blister",TRUE,10074995,"http://purl.bioontology.org/ontology/MEDDRA/10074995",NA,NA,NA,NA,"Reproductive tract disorders NEC (excl neoplasms), Bullous conditions","10027696, 10006555"
"Endometrial thickening","Endometrial thickening",TRUE,10056432,"http://purl.bioontology.org/ontology/MEDDRA/10056432",NA,NA,NA,NA,"Uterine disorders NEC","10013376"
"Depersonalisation/derealisation disorder","Depersonalisation/derealisation disorder",TRUE,10077805,"http://purl.bioontology.org/ontology/MEDDRA/10077805",NA,NA,"Depersonalisation syndrome, Depersonalization syndrome, Derealization disorder, Self-estrangement, Loss of identity, Depersonalization, Depersonalisation, Depersonalization/derealization disorder, Derealisation disorder","10012358, 10012360, 10077811, 10039927, 10024864, 10012359, 10012357, 10077809, 10077810","Dissociative states","10013470"
"Ultrasound foetal abnormal","Ultrasound foetal abnormal",TRUE,10077578,"http://purl.bioontology.org/ontology/MEDDRA/10077578",NA,NA,"Ultrasound fetal abnormal","10077586","Foetal and neonatal imaging procedures","10053101"
"Adrenocortical steroid therapy","Adrenocortical steroid therapy",TRUE,10001392,"http://purl.bioontology.org/ontology/MEDDRA/10001392",NA,NA,"Glucocorticoid therapy","10071104","Hormonal therapeutic procedures NEC","10020382"
"Impatience","Impatience",TRUE,10049976,"http://purl.bioontology.org/ontology/MEDDRA/10049976",NA,NA,NA,NA,"Behaviour and socialisation disturbances","10004209"
"Angina bullosa haemorrhagica","Angina bullosa haemorrhagica",TRUE,10064223,"http://purl.bioontology.org/ontology/MEDDRA/10064223",NA,NA,"Angina bullosa hemorrhagica, Oral blood blister","10064225, 10076590","Gastrointestinal haemorrhages, Oral soft tissue disorders NEC","10052742, 10031015"
"Herpes simplex test","Herpes simplex test",TRUE,10077968,"http://purl.bioontology.org/ontology/MEDDRA/10077968",NA,NA,"Herpes simplex serology, Herpes simplex antibody","10062596, 10050699","Virus identification and serology","10047490"
"Optic nerve operation","Optic nerve operation",TRUE,10053272,"http://purl.bioontology.org/ontology/MEDDRA/10053272",NA,NA,NA,NA,"Cranial nerve therapeutic procedures","10011313"
"Herpes zoster cutaneous disseminated","Herpes zoster cutaneous disseminated",TRUE,10074297,"http://purl.bioontology.org/ontology/MEDDRA/10074297",NA,NA,"Herpes zoster bilateral, Herpes zoster multi-dermatomal","10074299, 10058428","Herpes viral infections, Skin and subcutaneous tissue viral infections","10019972, 10040797"
"Vaccination site streaking","Vaccination site streaking",TRUE,10076189,"http://purl.bioontology.org/ontology/MEDDRA/10076189",NA,NA,NA,NA,"Vaccination site reactions","10068754"
"Cyclic vomiting syndrome","Cyclic vomiting syndrome",TRUE,10062937,"http://purl.bioontology.org/ontology/MEDDRA/10062937",NA,NA,NA,NA,"Nausea and vomiting symptoms","10028817"
"Spinal cord abscess","Spinal cord abscess",TRUE,10076050,"http://purl.bioontology.org/ontology/MEDDRA/10076050",NA,NA,"Intraspinal abscess, Spinal cord abscess NOS","10022813, 10041542","Central nervous system abscesses, Central nervous system and spinal infections","10000319, 10007935"
"Intercepted drug prescribing error","Intercepted drug prescribing error",TRUE,10072393,"http://purl.bioontology.org/ontology/MEDDRA/10072393",NA,NA,NA,NA,"Product prescribing errors and issues","10079152"
"Post procedural fistula","Post procedural fistula",TRUE,10061489,"http://purl.bioontology.org/ontology/MEDDRA/10061489",NA,NA,"Postoperative fistula NOS, Surgery site fistula","10036280, 10056569","Soft tissue disorders NEC, Non-site specific procedural complications","10041288, 10029559"
"Acquired tracheo-oesophageal fistula","Acquired tracheo-oesophageal fistula",TRUE,10000582,"http://purl.bioontology.org/ontology/MEDDRA/10000582",NA,NA,"Acquired tracheo-esophageal fistula","10055448","Tracheal disorders (excl infections and neoplasms), Gastrointestinal fistulae","10044288, 10017952"
"Administration site odour","Administration site odour",TRUE,10075103,"http://purl.bioontology.org/ontology/MEDDRA/10075103",NA,NA,"Administration site odor","10075113","Administration site reactions NEC","10057196"
"Vocal cord dysfunction","Vocal cord dysfunction",TRUE,10047671,"http://purl.bioontology.org/ontology/MEDDRA/10047671",NA,NA,"Vocal cord spasm","10078796","Laryngeal and adjacent sites disorders NEC (excl infections and neoplasms)","10023819"
"Sinobronchitis","Sinobronchitis",TRUE,10048979,"http://purl.bioontology.org/ontology/MEDDRA/10048979",NA,NA,"Sinobronchial syndrome","10059725","Upper respiratory tract infections NEC, Upper respiratory tract infections","10045573, 10046309"
"Retinopexy","Retinopexy",TRUE,10066985,"http://purl.bioontology.org/ontology/MEDDRA/10066985",NA,NA,"Repair detached retina, Pneumatic retinopexy, Detached retina repair, Cryoretinopexy","10038565, 10053345, 10012534, 10066193","Retinal therapeutic procedures","10038890"
"Schizoid personality disorder","Schizoid personality disorder",TRUE,10039624,"http://purl.bioontology.org/ontology/MEDDRA/10039624",NA,NA,"Schizoid personality disorder, unspecified, Schizoid personality","10039625, 10039623","Personality disorders with eccentric behaviour (Cluster A)","10034730"
"Skin culture","Skin culture",TRUE,10078401,"http://purl.bioontology.org/ontology/MEDDRA/10078401",NA,NA,NA,NA,"Microbiology and serology tests NEC","10027530"
"Documented hypersensitivity to administered product","Documented hypersensitivity to administered product",TRUE,10076470,"http://purl.bioontology.org/ontology/MEDDRA/10076470",NA,NA,"Documented allergy to administered drug, Documented hypersensitivity to administered drug","10064377, 10064372","Product monitoring errors and issues","10079150"
"Product use in unapproved indication","Product use in unapproved indication",TRUE,10076476,"http://purl.bioontology.org/ontology/MEDDRA/10076476",NA,NA,"Drug use for unapproved indication","10053746","Medication errors, product use errors and issues NEC","10079146"
"Anti-insulin antibody decreased","Anti-insulin antibody decreased",TRUE,10053816,"http://purl.bioontology.org/ontology/MEDDRA/10053816",NA,NA,NA,NA,"Autoimmunity analyses","10003828"
"Anti-islet cell antibody negative","Anti-islet cell antibody negative",TRUE,10072520,"http://purl.bioontology.org/ontology/MEDDRA/10072520",NA,NA,NA,NA,"Autoimmunity analyses","10003828"
"Hypersplenism","Hypersplenism",TRUE,10020769,"http://purl.bioontology.org/ontology/MEDDRA/10020769",NA,NA,"Hypersplenism acquired, Splenic sequestration, Splenic sequestration crisis","10049283, 10063715, 10063846","Spleen disorders","10041635"
"Auditory disorder","Auditory disorder",TRUE,10003778,"http://purl.bioontology.org/ontology/MEDDRA/10003778",NA,NA,"Auditory disorder (NOS), Auditory disorder NOS, Abnormal auditory perception, unspecified, Impairment of auditory discrimination","10003779, 10003780, 10000116, 10021526","Hearing disorders NEC","10052527"
"Adjustment disorder with anxiety","Adjustment disorder with anxiety",TRUE,10001296,"http://purl.bioontology.org/ontology/MEDDRA/10001296",NA,NA,"Adjustment reaction with anxious mood","10001304","Adjustment disorders","10001301"
"Elbow operation","Elbow operation",TRUE,10067100,"http://purl.bioontology.org/ontology/MEDDRA/10067100",NA,NA,NA,NA,"Joint therapeutic procedures","10023221"
"Neuromyotonia","Neuromyotonia",TRUE,10072359,"http://purl.bioontology.org/ontology/MEDDRA/10072359",NA,NA,"Isaac's syndrome, Isaacs syndrome","10072368, 10072421","Paraneoplastic syndromes NEC, Neuromuscular disorders NEC, Muscular autoimmune disorders, Muscle related signs and symptoms NEC","10067229, 10029318, 10003821, 10028326"
"Female sex hormone level","Female sex hormone level",TRUE,10072841,"http://purl.bioontology.org/ontology/MEDDRA/10072841",NA,NA,"Female hormone profile","10072842","Reproductive hormone analyses","10038589"
"Large intestine anastomosis","Large intestine anastomosis",TRUE,10023800,"http://purl.bioontology.org/ontology/MEDDRA/10023800",NA,NA,"Colocolostomy, Colonic anastomosis, Large intestine anastomosis revision, Large bowel anastomosis","10057020, 10009984, 10057149, 10023706","Large intestine therapeutic procedures","10023803"
"Gastrointestinal bacterial overgrowth","Gastrointestinal bacterial overgrowth",TRUE,10078158,"http://purl.bioontology.org/ontology/MEDDRA/10078158",NA,NA,"Small intestinal bacterial overgrowth, Gastric bacterial overgrowth","10071061, 10078163","Bacterial infections NEC, Gastrointestinal infections, site unspecified","10004047, 10017968"
"Shock symptom","Shock symptom",TRUE,10040581,"http://purl.bioontology.org/ontology/MEDDRA/10040581",NA,NA,"Shock-like symptom","10040586","Circulatory collapse and shock","10009193"
"Auditory neuropathy spectrum disorder","Auditory neuropathy spectrum disorder",TRUE,10072198,"http://purl.bioontology.org/ontology/MEDDRA/10072198",NA,NA,NA,NA,"Hearing disorders congenital, Hearing disorders NEC, Auditory nerve disorders","10019244, 10052527, 10003788"
"Spermatic cord disorder","Spermatic cord disorder",TRUE,10056348,"http://purl.bioontology.org/ontology/MEDDRA/10056348",NA,NA,NA,NA,"Testicular and epididymal disorders NEC","10043296"
"Tenoplasty","Tenoplasty",TRUE,10077558,"http://purl.bioontology.org/ontology/MEDDRA/10077558",NA,NA,NA,NA,NA,NA
"Autoimmune colitis","Autoimmune colitis",TRUE,10075761,"http://purl.bioontology.org/ontology/MEDDRA/10075761",NA,NA,"Immune-mediated enterocolitis","10078961","Colitis (excl infective), Autoimmune disorders NEC","10009888, 10027657"
"Injection site joint infection","Injection site joint infection",TRUE,10074703,"http://purl.bioontology.org/ontology/MEDDRA/10074703",NA,NA,NA,NA,"Injection site reactions, Infectious arthritis, Bone and joint infections","10022097, 10021904, 10005940"
