pt,hlgt,sog,sog_name,hlgt_name,pt_name
10070367,10027529,10022891,Investigations,Microbiology and serology investigations,Poliovirus test negative
10070368,10027529,10022891,Investigations,Microbiology and serology investigations,Poliovirus test
10070369,10027529,10022891,Investigations,Microbiology and serology investigations,Adenovirus test positive
10070377,10027529,10022891,Investigations,Microbiology and serology investigations,Astrovirus test positive
10070378,10027529,10022891,Investigations,Microbiology and serology investigations,Calicivirus test positive
10070379,10027529,10022891,Investigations,Microbiology and serology investigations,Norovirus test positive
10070384,10027529,10022891,Investigations,Microbiology and serology investigations,Coxsackie virus test positive
10070386,10027529,10022891,Investigations,Microbiology and serology investigations,Enterovirus test positive
10070393,10027529,10022891,Investigations,Microbiology and serology investigations,Coxsackie virus test negative
10070394,10027529,10022891,Investigations,Microbiology and serology investigations,Coxsackie virus test
10070395,10027529,10022891,Investigations,Microbiology and serology investigations,Echovirus test negative
10070396,10027529,10022891,Investigations,Microbiology and serology investigations,Enterovirus test
10070397,10027529,10022891,Investigations,Microbiology and serology investigations,Enterovirus test negative
10070398,10027529,10022891,Investigations,Microbiology and serology investigations,Corynebacterium test negative
10070399,10027529,10022891,Investigations,Microbiology and serology investigations,Ehrlichia test
10070400,10027529,10022891,Investigations,Microbiology and serology investigations,Helicobacter test
10070401,10027529,10022891,Investigations,Microbiology and serology investigations,Treponema test
10070403,10027529,10022891,Investigations,Microbiology and serology investigations,Treponema test negative
10070404,10027529,10022891,Investigations,Microbiology and serology investigations,Typhus rickettsia test
10070405,10027529,10022891,Investigations,Microbiology and serology investigations,Yersinia test
10070406,10027529,10022891,Investigations,Microbiology and serology investigations,Yersinia test negative
10070407,10027529,10022891,Investigations,Microbiology and serology investigations,Mycobacterium test
10070408,10027529,10022891,Investigations,Microbiology and serology investigations,Mycobacterium test negative
10070409,10027529,10022891,Investigations,Microbiology and serology investigations,Helicobacter test negative
10070410,10027529,10022891,Investigations,Microbiology and serology investigations,Legionella test
10070411,10027529,10022891,Investigations,Microbiology and serology investigations,Mycoplasma test
10070412,10027529,10022891,Investigations,Microbiology and serology investigations,Staphylococcus test
10070413,10027529,10022891,Investigations,Microbiology and serology investigations,Staphylococcus test negative
10070414,10027529,10022891,Investigations,Microbiology and serology investigations,Streptococcus test
10070415,10027529,10022891,Investigations,Microbiology and serology investigations,Streptococcus test negative
10070416,10027529,10022891,Investigations,Microbiology and serology investigations,Influenza A virus test
10070417,10027529,10022891,Investigations,Microbiology and serology investigations,Influenza A virus test negative
10070444,10027529,10022891,Investigations,Microbiology and serology investigations,Varicella virus test
10070445,10027529,10022891,Investigations,Microbiology and serology investigations,Varicella virus test negative
10070446,10027529,10022891,Investigations,Microbiology and serology investigations,Alphavirus test
10070448,10027529,10022891,Investigations,Microbiology and serology investigations,Aspergillus test positive
10070449,10027529,10022891,Investigations,Microbiology and serology investigations,Aspergillus test negative
10070450,10027529,10022891,Investigations,Microbiology and serology investigations,Aspergillus test
10070451,10027529,10022891,Investigations,Microbiology and serology investigations,Candida test positive
10070452,10027529,10022891,Investigations,Microbiology and serology investigations,Candida test negative
10070453,10027529,10022891,Investigations,Microbiology and serology investigations,Candida test
10070456,10027529,10022891,Investigations,Microbiology and serology investigations,Cryptococcus test
10070457,10027529,10022891,Investigations,Microbiology and serology investigations,Fungal test
10070458,10027529,10022891,Investigations,Microbiology and serology investigations,Fungal test negative
10070471,10027529,10022891,Investigations,Microbiology and serology investigations,Mycobacterium tuberculosis complex test negative
10070472,10027529,10022891,Investigations,Microbiology and serology investigations,Mycobacterium tuberculosis complex test
10070715,10027529,10022891,Investigations,Microbiology and serology investigations,Influenza virus test
10070717,10027529,10022891,Investigations,Microbiology and serology investigations,Influenza virus test positive
10070718,10027529,10022891,Investigations,Microbiology and serology investigations,Influenza virus test negative
10070880,10027529,10022891,Investigations,Microbiology and serology investigations,Malaria antibody test negative
10070881,10027529,10022891,Investigations,Microbiology and serology investigations,Malaria antibody test positive
10071342,10027529,10022891,Investigations,Microbiology and serology investigations,Hepatitis B core antibody
10071343,10027529,10022891,Investigations,Microbiology and serology investigations,Hepatitis B e antibody
10071344,10027529,10022891,Investigations,Microbiology and serology investigations,Hepatitis B core antibody positive
10071345,10027529,10022891,Investigations,Microbiology and serology investigations,Hepatitis B core antibody negative
10071346,10027529,10022891,Investigations,Microbiology and serology investigations,Hepatitis B surface antibody positive
10071347,10027529,10022891,Investigations,Microbiology and serology investigations,Hepatitis B surface antibody negative
10071348,10027529,10022891,Investigations,Microbiology and serology investigations,Hepatitis B e antibody positive
10071349,10027529,10022891,Investigations,Microbiology and serology investigations,Hepatitis B e antibody negative
10071544,10027529,10022891,Investigations,Microbiology and serology investigations,Influenza B virus test
10072427,10027529,10022891,Investigations,Microbiology and serology investigations,Amoeba test
10072428,10027529,10022891,Investigations,Microbiology and serology investigations,Amoeba test negative
10072429,10027529,10022891,Investigations,Microbiology and serology investigations,Giardia test negative
10072433,10027529,10022891,Investigations,Microbiology and serology investigations,Giardia test
10072747,10027529,10022891,Investigations,Microbiology and serology investigations,Hepatitis viral test negative
10072748,10027529,10022891,Investigations,Microbiology and serology investigations,Hepatitis viral test positive
10072858,10027529,10022891,Investigations,Microbiology and serology investigations,Human metapneumovirus test
